     Steps      Time  Center temperature
        1150      920.00   43.238273
        1151      920.80   43.259087
        1152      921.60   43.279903
        1153      922.40   43.300720
        1154      923.20   43.321538
        1155      924.00   43.342358
        1156      924.80   43.363179
        1157      925.60   43.384001
        1158      926.40   43.404825
        1159      927.20   43.425651
        1160      928.00   43.446477
        1161      928.80   43.467305
        1162      929.60   43.488135
        1163      930.40   43.508966
        1164      931.20   43.529798
        1165      932.00   43.550632
        1166      932.80   43.571467
        1167      933.60   43.592303
        1168      934.40   43.613141
        1169      935.20   43.633980
        1170      936.00   43.654821
        1171      936.80   43.675663
        1172      937.60   43.696506
        1173      938.40   43.717351
        1174      939.20   43.738197
        1175      940.00   43.759045
        1176      940.80   43.779893
        1177      941.60   43.800744
        1178      942.40   43.821595
        1179      943.20   43.842448
        1180      944.00   43.863302
        1181      944.80   43.884158
        1182      945.60   43.905015
        1183      946.40   43.925874
        1184      947.20   43.946734
        1185      948.00   43.967595
        1186      948.80   43.988457
        1187      949.60   44.009321
        1188      950.40   44.030186
        1189      951.20   44.051053
        1190      952.00   44.071921
        1191      952.80   44.092790
        1192      953.60   44.113661
        1193      954.40   44.134533
        1194      955.20   44.155406
        1195      956.00   44.176281
        1196      956.80   44.197157
        1197      957.60   44.218034
        1198      958.40   44.238913
        1199      959.20   44.259793
        1200      960.00   44.280675
        1201      960.80   44.301557
        1202      961.60   44.322441
        1203      962.40   44.343327
        1204      963.20   44.364214
        1205      964.00   44.385102
        1206      964.80   44.405991
        1207      965.60   44.426882
        1208      966.40   44.447774
        1209      967.20   44.468667
        1210      968.00   44.489562
        1211      968.80   44.510458
        1212      969.60   44.531356
        1213      970.40   44.552254
        1214      971.20   44.573154
        1215      972.00   44.594056
